dataset,role,task,seed,fold,condition,stage,metric,value,temperature,result_path
ASP_clean,baseline,asp_baseline,1337,0,noise_0_10,post,ece,0.8724172063444369,1.4102232456207275,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,baseline,asp_baseline,1337,0,noise_0_10,post,nll,22.820384979248047,1.4102232456207275,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,baseline,asp_baseline,1337,0,noise_0_10,post,brier,1.7607927227632252,1.4102232456207275,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,baseline,asp_baseline,1337,1,clean,pre,accuracy,0.7314998582364616,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,clean,pre,ece,0.1738052500909876,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,clean,pre,nll,1.2006186246871948,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,clean,pre,brier,0.43734483169509897,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,clean,post,accuracy,0.7314998582364616,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,clean,post,ece,0.11321451833726734,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,clean,post,nll,0.9185600280761719,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,clean,post,brier,0.4045112557367347,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,noise_0_05,pre,accuracy,0.11851431811738021,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,noise_0_05,pre,ece,0.5340782506948563,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,noise_0_05,pre,nll,3.6715564727783203,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,noise_0_05,pre,brier,1.282752082409969,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,noise_0_05,post,accuracy,0.11851431811738021,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,noise_0_05,post,ece,0.3758771343308263,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,noise_0_05,post,nll,2.881648540496826,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,noise_0_05,post,brier,1.0991021484594952,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,noise_0_10,pre,accuracy,0.09724978735469238,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,noise_0_10,pre,ece,0.9012850053948521,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,noise_0_10,pre,nll,24.09998321533203,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,noise_0_10,pre,brier,1.80316828599659,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,noise_0_10,post,accuracy,0.09724978735469238,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,noise_0_10,post,ece,0.8996672355270195,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,noise_0_10,post,nll,23.283987045288086,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,1,noise_0_10,post,brier,1.8005749453595754,1.5091383457183838,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,baseline,asp_baseline,1337,2,clean,pre,accuracy,0.7329174936206407,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,clean,pre,ece,0.16929413262899382,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,clean,pre,nll,1.1570589542388916,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,clean,pre,brier,0.423893654320924,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,clean,post,accuracy,0.7329174936206407,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,clean,post,ece,0.10437480406109526,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,clean,post,nll,0.8836724162101746,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,clean,post,brier,0.3908967403152507,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,noise_0_05,pre,accuracy,0.14289764672526226,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,noise_0_05,pre,ece,0.3516702067380523,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,noise_0_05,pre,nll,3.14436674118042,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,noise_0_05,pre,brier,1.085472988523771,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,noise_0_05,post,accuracy,0.14289764672526226,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,noise_0_05,post,ece,0.2351713437921845,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,noise_0_05,post,nll,2.6060991287231445,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,noise_0_05,post,brier,0.9925042523891007,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,noise_0_10,pre,accuracy,0.1499858236461582,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,noise_0_10,pre,ece,0.8365184716438822,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,noise_0_10,pre,nll,22.169965744018555,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,noise_0_10,pre,brier,1.6799858138464359,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,noise_0_10,post,accuracy,0.1499858236461582,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,noise_0_10,post,ece,0.8280796557031139,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,noise_0_10,post,nll,21.46553611755371,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,2,noise_0_10,post,brier,1.6672889310535783,1.5425982475280762,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,baseline,asp_baseline,1337,3,clean,pre,accuracy,0.7320669123901332,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,clean,pre,ece,0.1692580346483869,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,clean,pre,nll,1.1692252159118652,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,clean,pre,brier,0.4343155024189715,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,clean,post,accuracy,0.7320669123901332,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,clean,post,ece,0.10939029872265355,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,clean,post,nll,0.903289794921875,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,clean,post,brier,0.4020288561065365,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,noise_0_05,pre,accuracy,0.10603912673660335,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,noise_0_05,pre,ece,0.5215367271773768,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,noise_0_05,pre,nll,3.7126946449279785,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,noise_0_05,pre,brier,1.2514443763894827,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,noise_0_05,post,accuracy,0.10603912673660335,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,noise_0_05,post,ece,0.36562695526387223,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,noise_0_05,post,nll,2.9401440620422363,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,noise_0_05,post,brier,1.0859425451647837,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,noise_0_10,pre,accuracy,0.09696626027785654,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,noise_0_10,pre,ece,0.902830677851084,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,noise_0_10,pre,nll,24.80149269104004,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,noise_0_10,pre,brier,1.8057455912663982,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,noise_0_10,post,accuracy,0.09696626027785654,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,noise_0_10,post,ece,0.9026974130106066,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,noise_0_10,post,nll,24.57981300354004,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,3,noise_0_10,post,brier,1.8054773794813115,1.4999947547912598,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold3/results.json
ASP_clean,baseline,asp_baseline,1337,4,clean,pre,accuracy,0.7278140062375957,1.452433466911316,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold4/results.json
ASP_clean,baseline,asp_baseline,1337,4,clean,pre,ece,0.1706374499947889,1.452433466911316,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold4/results.json
ASP_clean,baseline,asp_baseline,1337,4,clean,pre,nll,1.1863077878952026,1.452433466911316,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold4/results.json
ASP_clean,baseline,asp_baseline,1337,4,clean,pre,brier,0.4382799571528185,1.452433466911316,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold4/results.json
ASP_clean,baseline,asp_baseline,1337,4,clean,post,accuracy,0.7278140062375957,1.452433466911316,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold4/results.json
ASP_clean,baseline,asp_baseline,1337,4,clean,post,ece,0.11667211461090858,1.452433466911316,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold4/results.json
ASP_clean,baseline,asp_baseline,1337,4,clean,post,nll,0.9330170154571533,1.452433466911316,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold4/results.json
ASP_clean,baseline,asp_baseline,1337,4,clean,post,brier,0.4072305739139011,1.452433466911316,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold4/results.json
ASP_clean,baseline,asp_baseline,1337,4,noise_0_05,pre,accuracy,0.13666005103487383,1.452433466911316,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold4/results.json
ASP_clean,baseline,asp_baseline,1337,4,noise_0_05,pre,ece,0.4175437027717874,1.452433466911316,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold4/results.json
ASP_clean,baseline,asp_baseline,1337,4,noise_0_05,pre,nll,3.5390775203704834,1.452433466911316,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold4/results.json
ASP_clean,baseline,asp_baseline,1337,4,noise_0_05,pre,brier,1.139992964764392,1.452433466911316,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold4/results.json
ASP_clean,baseline,asp_baseline,1337,4,noise_0_05,post,accuracy,0.13666005103487383,1.452433466911316,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold4/results.json
ASP_clean,baseline,asp_baseline,1337,4,noise_0_05,post,ece,0.29821835717686457,1.452433466911316,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold4/results.json
ASP_clean,baseline,asp_baseline,1337,4,noise_0_05,post,nll,2.8943047523498535,1.452433466911316,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold4/results.json
ASP_clean,baseline,asp_baseline,1337,4,noise_0_05,post,brier,1.0360409681327052,1.452433466911316,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold4/results.json
ASP_clean,baseline,asp_baseline,1337,4,noise_0_10,pre,accuracy,0.09724978735469238,1.452433466911316,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold4/results.json
ASP_clean,baseline,asp_baseline,1337,4,noise_0_10,pre,ece,0.9023100983870073,1.452433466911316,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold4/results.json
ASP_clean,baseline,asp_baseline,1337,4,noise_0_10,pre,nll,24.8145751953125,1.452433466911316,outputs/public_calibration_rotation/asp_baseline/public_cv_parity_v1/seed1337_fold4/results.json
